"";"marca";"submarca";"vr";"mod";"trans";"comb";"cil";"pot";"tam";"cat";"r.Ciudad";"r.Carretera";"r.Comb";"r.Ajust";"CO2";"NOx";"GEI";"CA"
"2549";"MAZDA";"MAZDASPEED 3";"HATCHBACK 5PTS 2.3L 4CIL 263HP MAN TURBO";"2012";"Manual";"Gasolina";"4";263;2,3;"AUTOS DEPORTIVOS";9,7;14,8;11,48;8,61;271;10;"4";"9"
"2550";"MAZDA";"MAZDASPEED 3";"HATCHBACK 5PTS 2.3L 4CIL 263HP MAN TURBO";"2013";"Manual";"Gasolina";"4";263;2,3;"AUTOS DEPORTIVOS";9,7;14,8;11,48;8,61;271;10;"4";"9"
"2551";"MINI";"COOPER S";"COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP AUT TURBO";"2013";"Auto";"Gasolina";"4";184;1,6;"AUTOS DEPORTIVOS";9,7;16,13;13,2;9,9;236;22;"6";NA
"2552";"MINI";"COOPER S";"COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP AUT TURBO";"2012";"Auto";"Gasolina";"4";184;1,6;"AUTOS DEPORTIVOS";9,7;16,12;13,2;9,9;236;22;"6";NA
"2553";"MINI";"COOPER S";"PACEMAN ALL4 3PTS 1.6L 4CIL 184HP AUT TURBO";"2013";"Auto";"Gasolina";"4";184;1,6;"AUTOS DEPORTIVOS";9,7;16,12;13,2;9,9;236;22;"6";NA
"2554";"PORSCHE";"911";"CARRERA COUPE 2PTS 3.4L 6CIL 350HP MAN";"2015";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2555";"PORSCHE";"911";"CARRERA CABRIO 2PTS 3.4L 6CIL 350HP MAN";"2015";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2556";"PORSCHE";"911";"CARRERA COUPE 2PTS 3.4L 6CIL 350HP PDK";"2015";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2557";"PORSCHE";"911";"CARRERA CABRIO 2PTS 3.4L 6CIL 350HP PDK";"2015";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2558";"PORSCHE";"911";"TARGA 4 2PTS 3.4L 6CIL 350HP PDK TRACCIÓN INTEGRAL";"2015";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2559";"PORSCHE";"911";"COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO";"2017";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2560";"PORSCHE";"911";"CABRIOLET 2PTAS 3.4L 6CIL 350HP MAN TURBO";"2017";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2561";"PORSCHE";"911";"CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK TURBO";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2562";"PORSCHE";"911";"COUPE 2PTAS 3.4L 6CIL 350HP PDK TURBO";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2563";"PORSCHE";"911";"COUPE 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2564";"PORSCHE";"911";"CABRIOLET 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL TURBO";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2565";"PORSCHE";"911";"CARRERA COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO";"2017";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2566";"PORSCHE";"911";"CARRERA CABRIOLET 2PTAS 6 CIL 350HP MAN TURBO";"2017";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2567";"PORSCHE";"911";"CARRERA COUPE 2PTAS 3.4L 6CIL 350HP PDK";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2568";"PORSCHE";"911";"CARRERA CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2569";"PORSCHE";"911";"TARGA 4 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,7;15,2;11,59;8,69;268;12;"4";"9"
"2570";"PORSCHE";"911";"TARGA 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2571";"PORSCHE";"BOXSTER";"CONVERTIBLES 2PTAS 2.5L 6CIL 350HP MAN";"2017";"Manual";"Gasolina";"6";350;2,5;"AUTOS DEPORTIVOS";9,7;15,2;11,59;8,69;268;24;"4";"7"
"2572";"PORSCHE";"BOXSTER";"S 2PTS 3.4L 6CIL 315HP MAN";"2016";"Manual";"Gasolina";"6";315;3,4;"AUTOS DEPORTIVOS";9,7;15,6;11,69;8,77;266;7;"4";"9"
"2573";"PORSCHE";"911";"COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO";"2016";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2574";"PORSCHE";"911";"CABRIOLET 2PTAS 3.4L 6CIL 350HP MAN TURBO";"2016";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2575";"PORSCHE";"911";"CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK TURBO";"2016";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2576";"PORSCHE";"911";"COUPE 2PTAS 3.4L 6CIL 350HP PDK TURBO";"2016";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2577";"PORSCHE";"911";"COUPE 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9,7;16,4;11,89;8,91;262;10;"4";"9"
"2578";"PORSCHE";"911";"TARGA 4 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,7;15,2;11,59;8,69;268;12;"4";"9"
"2579";"PORSCHE";"BOXSTER";"CONVERTIBLES 2PTAS 2.5L 6CIL 350HP MAN";"2016";"Manual";"Gasolina";"6";350;2,5;"AUTOS DEPORTIVOS";9,7;15,2;11,59;8,69;268;24;"4";"7"
"2580";"MINI";"JOHN COOPER WORKS";"CONVERTIBLE 3PTS 1.6L 4CIL 211HP AUT";"2013";"Auto";"Gasolina";"4";211;1,6;"AUTOS DEPORTIVOS";9,61;18,18;13,58;10,18;229;44;"6";NA
"2581";"MINI";"COOPER S";"ROADSTER JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP AUT TURBO";"2013";"Auto";"Gasolina";"4";211;1,6;"AUTOS DEPORTIVOS";9,61;18,18;13,58;10,18;229;44;"6";NA
"2582";"DODGE";"CHALLENGER";"BLACKLINE 2PTAS 3.6L 6CIL 305HP AUT";"2016";"Auto";"Gasolina";"6";305;3,6;"AUTOS DEPORTIVOS";9,56;15,59;11,57;8,68;269;13;"4";"8"
"2583";"PORSCHE";"BOXSTER";"S CONVERTIBLE 2PTS 3.4L 6CIL 315HP MAN";"2015";"Manual";"Gasolina";"6";315;3,4;"AUTOS DEPORTIVOS";9,5;15,3;11,45;8,59;271;7;"4";"9"
"2584";"PORSCHE";"BOXSTER";"CONVERTIBLES 2PTAS 2.5L 3.4L 6CIL 315HP MAN";"2017";"Manual";"Gasolina";"6";315;3,4;"AUTOS DEPORTIVOS";9,5;15,3;11,45;8,59;271;7;"4";"9"
"2585";"PORSCHE";"BOXSTER";"CONVERTIBLES 2PTAS 2.5L 3.4L 6CIL 315HP MAN";"2016";"Manual";"Gasolina";"6";315;3,4;"AUTOS DEPORTIVOS";9,5;15,3;11,45;8,59;271;7;"4";"9"
"2586";"FORD";"MUSTANG";"GT 2PTS 5.0L 8CIL 435HP AUT";"2016";"Auto";"Gasolina";"8";435;5;"AUTOS DEPORTIVOS";9,47;15,17;12,77;9,58;243;12;"5";"9"
"2587";"FORD";"MUSTANG";"GT 2PTS 5.0L 8CIL 412HP AUT";"2014";"Auto";"Gasolina";"8";412;5;"AUTOS DEPORTIVOS";9,44;15,15;11,37;8,53;273;33;"4";"6"
"2588";"MAZDA";"MAZDASPEED 3";"HATCHBACK 5PTS 2.3L 4CIL 263HP MAN";"2011";"Manual";"Gasolina";"4";263;2,3;"AUTOS DEPORTIVOS";9,4;14,1;11,06;8,29;281;18;"4";"8"
"2589";"PORSCHE";"BOXSTER";"CONVERTIBLE 2PTAS 3.8L 6CIL 375HP MAN";"2017";"Manual";"Gasolina";"6";375;3,8;"AUTOS DEPORTIVOS";9,4;14,8;11,25;8,43;276;9;"4";"9"
"2590";"PORSCHE";"BOXSTER";"CONVERTIBLE 2PTAS 3.8L 6CIL 375HP MAN";"2016";"Manual";"Gasolina";"6";375;3,8;"AUTOS DEPORTIVOS";9,4;14,8;11,25;8,43;276;9;"4";"9"
"2591";"NISSAN";"370Z";"COUPE 3PTAS 3.7L 6CIL 332HP MAN";"2016";"Manual";"Gasolina";"6";332;3,7;"AUTOS DEPORTIVOS";9,4;15,1;11,32;8,49;275;12;"4";"9"
"2592";"MINI";"COOPER S";"COUNTRYMAN JCW 5PTS 1.6L 4CIL 218HP AUT TURBO";"2016";"Auto";"Gasolina";"4";218;1,6;"AUTOS DEPORTIVOS";9,35;15,87;12,84;9,63;242;16;"5";"8"
"2593";"SEAT";"LEON";"5PTS 1.8L 4CIL 160HP MAN TSI TURBO";"2011";"Manual";"Gasolina";"4";160;1,8;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;16;"5";NA
"2594";"SEAT";"LEON";"5PTS1.8L 4CIL160HP DSG TSI TURBO";"2011";"Dbl.Embrague";"Gasolina";"4";160;1,8;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;16;"5";NA
"2595";"SEAT";"LEON";"CUPRA 5PTS 4CIL 2.0L 240HP MAN TFSI TURBO";"2011";"Manual";"Gasolina";"4";240;2;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;17;"5";NA
"2596";"SEAT";"LEON";"CUPRA R 5PTS 2.0L 5CIL 265HP MAN TFSI TURBO";"2011";"Manual";"Gasolina";"5";265;2;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;17;"5";NA
"2597";"SEAT";"LEON";"5PTS 1.8L 4CIL 160HP DSG TSI TURBO";"2012";"Dbl.Embrague";"Gasolina";"4";160;1,8;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;16;"5";NA
"2598";"SEAT";"LEON";"5PTS 1.8L 4CIL 160HP MAN TSI TURBO";"2012";"Manual";"Gasolina";"4";160;1,8;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;16;"5";NA
"2599";"SEAT";"LEON";"CUPRA 5PTS 2.0L 4CIL 240 HP MAN FSI TURBO";"2012";"Manual";"Gasolina";"4";240;2;"AUTOS DEPORTIVOS";9,35;15,15;12,66;9,5;246;17;"5";NA
"2600";"MINI";"COOPER S";"COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP AUT";"2013";"Auto";"Gasolina";"4";218;1,6;"AUTOS DEPORTIVOS";9,34;15,87;12,83;9,63;242;16;"5";NA
"2601";"PORSCHE";"911";"CABRIOLET 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";540;3,8;"AUTOS DEPORTIVOS";9,3;14,2;11,01;8,26;282;45;"4";"5"
"2602";"PORSCHE";"911";"TURBO 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";540;3,8;"AUTOS DEPORTIVOS";9,3;14,2;11,01;8,26;282;45;"4";"5"
"2603";"PORSCHE";"911";"CABRIOLET 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";540;3,8;"AUTOS DEPORTIVOS";9,3;14,2;11,01;8,26;282;45;"4";"5"
"2604";"PORSCHE";"911";"TURBO 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";540;3,8;"AUTOS DEPORTIVOS";9,3;14,2;11,01;8,26;282;45;"4";"5"
"2605";"FORD";"MUSTANG";"GT 2PTS 5.0L 8CIL 435HP MAN";"2015";"Manual";"Gasolina";"8";435;5;"AUTOS DEPORTIVOS";9,27;16,92;11,63;8,72;267;20;"4";"7"
"2606";"PORSCHE";"911";"TURBO 2PTS 3.8L 6CIL 520HP PDK TRACCIÓN INTEGRAL";"2015";"Dbl.Embrague";"Gasolina";"6";520;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2607";"PORSCHE";"911";"TURBO S 2PTS 3.8L 6CIL 560HP PDK TRACCIÓN INTEGRAL";"2015";"Dbl.Embrague";"Gasolina";"6";560;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2608";"PORSCHE";"911";"COUPE 2PTAS 3.8L 6CIL 520HP PDK INTEGRAL TURBO";"2017";"Dbl.Embrague";"Gasolina";"6";520;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2609";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6 CIL 370HP MAN";"2017";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2610";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL";"2017";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2611";"PORSCHE";"911";"CABRIOLET 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";560;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2612";"PORSCHE";"911";"CARRERA COUPE 2PTAS 3.0L 6CIL 370HP MAN";"2017";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2613";"PORSCHE";"911";"CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL TURBO";"2017";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2614";"PORSCHE";"911";"TURBO S 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";560;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2615";"PORSCHE";"911";"2PTS 3.8L 6CIL 520HP PDK INTEGRAL BITURBO";"2016";"Dbl.Embrague";"Gasolina";"6";520;3,8;"AUTOS DEPORTIVOS";9,2;14,01;10,88;8,16;286;24;"4";"7"
"2616";"PORSCHE";"911";"S 2PTS 3.8L 6CIL 560HP PDK INTEGRAL BITURBO";"2016";"Dbl.Embrague";"Gasolina";"6";560;3,8;"AUTOS DEPORTIVOS";9,2;14,01;10,88;8,16;286;24;"4";"7"
"2617";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6 CIL 370HP MAN";"2016";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2618";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL";"2016";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2619";"PORSCHE";"911";"CARRERA COUPE 2PTAS 3.0L 6CIL 370HP MAN";"2016";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2620";"PORSCHE";"911";"CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL TURBO";"2016";"Manual";"Gasolina";"6";370;3;"AUTOS DEPORTIVOS";9,2;16,3;11,44;8,58;272;14;"4";"8"
"2621";"PORSCHE";"911";"TURBO S 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";560;3,8;"AUTOS DEPORTIVOS";9,2;14;10,88;8,16;286;24;"4";"7"
"2622";"AUDI";"A5";"SPORTBACK 4X4 5PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO";"2012";"Manual.Robot";"Gasolina";"6";272;3;"AUTOS DEPORTIVOS";9,17;14,92;12,46;9,34;250;17;"5";NA
"2623";"ALFA ROMEO";"GIULIETTA";"HATCHBACK 5PTS 1.8L 4CIL 235HP MAN TURBO";"2012";"Manual";"Gasolina";"4";235;1,8;"AUTOS DEPORTIVOS";9,17;16,95;12,93;9,7;240;22;"5";NA
"2624";"ALFA ROMEO";"GIULIETTA";"HATCHBACK 5PTS 1.8L 4CIL 235HP MAN TURBO";"2013";"Manual";"Gasolina";"4";235;1,8;"AUTOS DEPORTIVOS";9,17;16,95;12,93;9,7;240;22;"5";NA
"2625";"PORSCHE";"BOXSTER";"BOXSTER 2PTS 2.7L 6CIL 265HP PDK";"2014";"Dbl.Embrague";"Gasolina";"6";265;2,7;"AUTOS DEPORTIVOS";9,17;16,12;11,38;8,53;273;15;"4";"8"
"2626";"CHEVROLET";"CORVETTE";"2PTS 6.2L 8CIL 455HP MAN";"2014";"Manual";"Gasolina";"8";455;6,2;"AUTOS DEPORTIVOS";9,14;17,04;11,55;8,66;269;12;"4";"9"
"2627";"CHEVROLET";"CORVETTE";"COUPE 2PTS 6.2L 8CIL 455HP MAN";"2015";"Manual";"Gasolina";"8";455;6,2;"AUTOS DEPORTIVOS";9,14;17,04;11,55;8,66;269;12;"4";"9"
"2628";"CHEVROLET";"CORVETTE";"COUPE 2PTS 6.2L 8CIL 455HP MAN";"2015";"Manual";"Gasolina";"8";455;6,2;"AUTOS DEPORTIVOS";9,14;17,04;11,55;8,66;269;12;"4";"9"
"2629";"PORSCHE";"911";"TARGA 4S 2PTS 3.8L 6CIL 400HP MAN INTEGRAL";"2016";"Manual";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,1;15,1;11,08;8,31;281;37;"4";"6"
"2630";"PORSCHE";"911";"CARRERA 2S 2PTS 3.8L 6CIL 400HP MAN";"2016";"Manual";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,06;15,11;11,05;8,29;281;37;"4";"6"
"2631";"PORSCHE";"911";"CARRERA 4S 2PTS 3.8L 6CIL 400HP MAN INTEGRAL";"2016";"Manual";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,06;15,11;11,05;8,29;281;37;"4";"6"
"2632";"NISSAN";"370Z";"COUPE 3PTS 3.7L 6CIL 332HP MAN";"2015";"Manual";"Gasolina";"6";332;3,7;"AUTOS DEPORTIVOS";9,05;14,59;10,91;8,18;285;12;"4";"9"
"2633";"NISSAN";"370Z";"COUPE 3PTS 3.7L 6CIL 332HP AUT";"2015";"Auto";"Gasolina";"6";332;3,7;"AUTOS DEPORTIVOS";9,05;14,59;10,91;8,18;285;12;"4";"9"
"2634";"PORSCHE";"911";"CARRERA 2S COUPÉ 2PTS 3.8L 6CIL 385HP MAN";"2011";"Manual";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,49;10;7,5;311;6;"3";"9"
"2635";"PORSCHE";"911";"CARRERA 2S CABRIOLET 2PTS 3.8L 6CIL 408HP MAN";"2011";"Manual";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,49;10;7,5;311;6;"3";"9"
"2636";"PORSCHE";"911";"CARRERA 2S COUPE 2PTS 3.8L 6CIL 385HP PDK";"2011";"Dbl.Embrague";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,36;9,96;7,47;312;6;"3";"9"
"2637";"PORSCHE";"911";"CARRERA 2S CABRIOLET 2PTS 3.8L 385HP PDK";"2011";"Dbl.Embrague";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,36;9,96;7,47;312;6;"3";"9"
"2638";"PORSCHE";"911";"CARRERA 4S COUPÉ 2PTS 3.8L 6CIL 385HP MAN";"2011";"Manual";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,24;9,91;7,44;314;6;"3";"9"
"2639";"PORSCHE";"911";"CARRERA 4S CABRIOLET 2PTS 3.8L 6CIL 385HP MAN";"2011";"Manual";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,24;9,91;7,44;314;6;"3";"9"
"2640";"PORSCHE";"911";"CARRERA 4S COUPÉ 2PTS 3.8L 6CIL 385HP PDK";"2011";"Dbl.Embrague";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,11;9,87;7,4;315;6;"3";"9"
"2641";"PORSCHE";"911";"CARRERA 4S CABRIOLET 2PTS 3.8L 6CIL 385HP PDK";"2011";"Dbl.Embrague";"Gasolina";"6";385;3,8;"AUTOS DEPORTIVOS";9,04;11,11;9,87;7,4;315;6;"3";"9"
"2642";"PORSCHE";"911";"CARRERA 2S CABRIOLET 2PTS 3.8L 6CIL 400HP MAN";"2012";"Manual";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,04;11,49;10;7,5;311;6;"3";"9"
"2643";"PORSCHE";"911";"CARRERA 2S CABRIOLET 3.8L 6CIL 400HP PDK";"2012";"Dbl.Embrague";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,04;11,36;9,96;7,47;312;6;"3";"9"
"2644";"PORSCHE";"911";"CARRERA 2S COUPE 2PTS 3.8L 6CIL 400HP MAN";"2012";"Manual";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,04;11,49;10;7,5;311;6;"3";"9"
"2645";"PORSCHE";"911";"CARRERA 2S COUPE 3.8L 6CIL 400HP PDK";"2012";"Dbl.Embrague";"Gasolina";"6";400;3,8;"AUTOS DEPORTIVOS";9,04;11,36;9,96;7,47;312;6;"3";"9"
"2646";"PORSCHE";"911";"CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 408HP MAN";"2012";"Manual";"Gasolina";"6";408;3,8;"AUTOS DEPORTIVOS";9,04;11,24;9,91;7,44;314;6;"3";"9"
"2647";"PORSCHE";"911";"CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 408HP PDK";"2012";"Dbl.Embrague";"Gasolina";"6";408;3,8;"AUTOS DEPORTIVOS";9,04;11,11;9,87;7,4;315;6;"3";"9"
"2648";"PORSCHE";"911";"CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 408HP MAN";"2012";"Manual";"Gasolina";"6";408;3,8;"AUTOS DEPORTIVOS";9,04;11,24;9,91;7,44;314;6;"3";"9"
"2649";"PORSCHE";"911";"CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 408HP PDK";"2012";"Dbl.Embrague";"Gasolina";"6";408;3,8;"AUTOS DEPORTIVOS";9,04;11,11;9,87;7,4;315;6;"3";"9"
"2650";"VW";"GOLF";"GTI 35 3PTS 2.0L 4CIL 235HP MAN FSI TURBO";"2012";"Manual";"Gasolina";"4";235;2;"AUTOS DEPORTIVOS";9;15,16;11,01;8,26;282;26;"4";"6"
"2651";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6CIL 420HP MAN T";"2017";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2652";"PORSCHE";"911";"CABRIOLET 2 PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL";"2017";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2653";"PORSCHE";"911";"CABRIOLET 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";580;3,8;"AUTOS DEPORTIVOS";9;14,1;10,75;8,06;289;33;"3";"6"
"2654";"PORSCHE";"911";"CARRERA 4S 2PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL";"2017";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2655";"PORSCHE";"911";"CARRERA S 2PTAS 3.0L 6CIL 420HP MAN";"2017";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2656";"PORSCHE";"911";"TARGA 4S 2PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL";"2017";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2657";"PORSCHE";"911";"TURBO 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL";"2017";"Dbl.Embrague";"Gasolina";"6";580;3,8;"AUTOS DEPORTIVOS";9;14,1;10,75;8,06;289;33;"3";"6"
"2658";"PORSCHE";"911";"CABRIOLET/ TARGA 4 2PTS 3.4L 6CIL 350HP MAN INTEGRAL";"2016";"Manual";"Gasolina";"6";350;3,4;"AUTOS DEPORTIVOS";9;15,3;11,05;8,29;281;12;"4";"9"
"2659";"PORSCHE";"911";"CABRIOLET 2PTAS 3.0L 6CIL 420HP MAN T";"2016";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2660";"PORSCHE";"911";"CABRIOLET 2 PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL";"2016";"Manual";"Gasolina";"6";420;3;"AUTOS DEPORTIVOS";9;15,8;11,16;8,37;279;19;"4";"7"
"2661";"PORSCHE";"911";"CABRIOLET 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL";"2016";"Dbl.Embrague";"Gasolina";"6";580;3,8;"AUTOS DEPORTIVOS";9;14,1;10,75;8,06;289;33;"3";"6"
